MESA;DEPARTAMENTO;MUNICIPIO;PADRÓN;COMUNIDAD;NOMBRE DEL ESTABLECIMIENTO;UBICACIÓN/DIRECCIÓN
22195;Zacapa;Usumatlán;400;CABECERA MUNICIPAL;ESCUELA OFICIAL URBANA MIXTA USUMATLÁN;CABECERA MUNICIPAL
22196;Zacapa;Usumatlán;400;CABECERA MUNICIPAL;ESCUELA OFICIAL URBANA MIXTA USUMATLÁN;CABECERA MUNICIPAL
22197;Zacapa;Usumatlán;400;CABECERA MUNICIPAL;ESCUELA OFICIAL URBANA MIXTA USUMATLÁN;CABECERA MUNICIPAL
22198;Zacapa;Usumatlán;392;CABECERA MUNICIPAL;SALÓN MUNICIPAL;CABECERA MUNICIPAL
22199;Zacapa;Usumatlán;392;CABECERA MUNICIPAL;SALÓN MUNICIPAL;CABECERA MUNICIPAL
22200;Zacapa;Usumatlán;380;CEM - PUEBLO NUEVO;ESCUELA OFICIAL RURAL MIXTA ALDEA PUEBLO NUEVO;CENTRO DE LA COMUNIDAD
22201;Zacapa;Usumatlán;380;CEM - PUEBLO NUEVO;ESCUELA OFICIAL RURAL MIXTA ALDEA PUEBLO NUEVO;CENTRO DE LA COMUNIDAD
22202;Zacapa;Usumatlán;380;CEM - PUEBLO NUEVO;ESCUELA OFICIAL RURAL MIXTA ALDEA PUEBLO NUEVO;CENTRO DE LA COMUNIDAD
22203;Zacapa;Usumatlán;223;CEM - PUEBLO NUEVO;ESCUELA OFICIAL RURAL MIXTA ALDEA PUEBLO NUEVO;CENTRO DE LA COMUNIDAD
22204;Zacapa;Usumatlán;223;CEM - PUEBLO NUEVO;ESCUELA OFICIAL RURAL MIXTA ALDEA PUEBLO NUEVO;CENTRO DE LA COMUNIDAD
22205;Zacapa;Usumatlán;380;CEM - EL JUTE;ESCUELA OFICIAL RURAL MIXTA ALDEA EL JUTE;CENTRO DE LA COMUNIDAD
22206;Zacapa;Usumatlán;380;CEM - EL JUTE;ESCUELA OFICIAL RURAL MIXTA ALDEA EL JUTE;CENTRO DE LA COMUNIDAD
22207;Zacapa;Usumatlán;380;CEM - EL JUTE;ESCUELA OFICIAL RURAL MIXTA ALDEA EL JUTE;CENTRO DE LA COMUNIDAD
22208;Zacapa;Usumatlán;380;CEM - EL JUTE;ESCUELA OFICIAL RURAL MIXTA ALDEA EL JUTE;CENTRO DE LA COMUNIDAD
22209;Zacapa;Usumatlán;380;CEM - EL JUTE;ESCUELA OFICIAL RURAL MIXTA ALDEA EL JUTE;CENTRO DE LA COMUNIDAD
22210;Zacapa;Usumatlán;380;CEM - EL JUTE;ESCUELA OFICIAL RURAL MIXTA ALDEA EL JUTE;CENTRO DE LA COMUNIDAD
22211;Zacapa;Usumatlán;248;CEM - EL JUTE;ESCUELA OFICIAL RURAL MIXTA ALDEA EL JUTE;CENTRO DE LA COMUNIDAD
22212;Zacapa;Usumatlán;248;CEM - EL JUTE;ESCUELA OFICIAL RURAL MIXTA ALDEA EL JUTE;CENTRO DE LA COMUNIDAD
22213;Zacapa;Usumatlán;379;CABECERA MUNICIPAL;SALÓN MUNICIPAL;CABECERA MUNICIPAL
22214;Zacapa;Cabañas;400;CABECERA MUNICIPAL;ESCUELA OFICIAL URBANA MIXTA NÚMERO FRANCISCO;BARRIO EL CENTRO ARCHILA CALDERÓN
22215;Zacapa;Cabañas;400;CABECERA MUNICIPAL;ESCUELA OFICIAL URBANA MIXTA NÚMERO FRANCISCO;BARRIO EL CENTRO ARCHILA CALDERÓN
22216;Zacapa;Cabañas;400;CABECERA MUNICIPAL;ESCUELA OFICIAL URBANA MIXTA NÚMERO FRANCISCO;BARRIO EL CENTRO ARCHILA CALDERÓN
22217;Zacapa;Cabañas;400;CABECERA MUNICIPAL;ESCUELA OFICIAL URBANA MIXTA NÚMERO FRANCISCO;BARRIO EL CENTRO ARCHILA CALDERÓN
22218;Zacapa;Cabañas;400;CABECERA MUNICIPAL;ESCUELA OFICIAL URBANA MIXTA NÚMERO FRANCISCO;BARRIO EL CENTRO ARCHILA CALDERÓN
22219;Zacapa;Cabañas;400;CABECERA MUNICIPAL;ESCUELA OFICIAL URBANA MIXTA NÚMERO FRANCISCO;BARRIO EL CENTRO ARCHILA CALDERÓN
22220;Zacapa;Cabañas;400;CABECERA MUNICIPAL;ESCUELA OFICIAL URBANA MIXTA NÚMERO FRANCISCO;BARRIO EL CENTRO ARCHILA CALDERÓN
22221;Zacapa;Cabañas;400;CABECERA MUNICIPAL;ESCUELA OFICIAL URBANA MIXTA NÚMERO FRANCISCO;BARRIO EL CENTRO ARCHILA CALDERÓN
22222;Zacapa;Cabañas;400;CABECERA MUNICIPAL;ESCUELA OFICIAL URBANA MIXTA NÚMERO FRANCISCO;BARRIO EL CENTRO ARCHILA CALDERÓN
22223;Zacapa;Cabañas;400;CABECERA MUNICIPAL;ESCUELA OFICIAL URBANA DE PÁRVULOS;BARRIO EL CENTRO
22224;Zacapa;Cabañas;387;CABECERA MUNICIPAL;ESCUELA OFICIAL URBANA DE PÁRVULOS;BARRIO EL CENTRO
22225;Zacapa;Cabañas;386;CABECERA MUNICIPAL;ESCUELA OFICIAL URBANA DE PÁRVULOS;BARRIO EL CENTRO
22226;Zacapa;Cabañas;380;CEM - SAN VICENTE;ESCUELA OFICIAL RURAL MIXTA PROFESOR HÉCTOR NERI;CENTRO DE LA COMUNIDAD CASTAÑEDA CALDERON
22227;Zacapa;Cabañas;380;CEM - SAN VICENTE;ESCUELA OFICIAL RURAL MIXTA PROFESOR HÉCTOR NERI;CENTRO DE LA COMUNIDAD CASTAÑEDA CALDERON
22228;Zacapa;Cabañas;380;CEM - SAN VICENTE;ESCUELA OFICIAL RURAL MIXTA PROFESOR HÉCTOR NERI;CENTRO DE LA COMUNIDAD CASTAÑEDA CALDERON
22229;Zacapa;Cabañas;380;CEM - SAN VICENTE;SALÓN COMUNAL ALDEA SAN VICENTE;CENTRO DE LA COMUNIDAD
22230;Zacapa;Cabañas;380;CEM - SAN VICENTE;SALÓN COMUNAL ALDEA SAN VICENTE;CENTRO DE LA COMUNIDAD
22231;Zacapa;Cabañas;276;CEM - SAN VICENTE;SALÓN COMUNAL ALDEA SAN VICENTE;CENTRO DE LA COMUNIDAD
22232;Zacapa;Cabañas;276;CEM - SAN VICENTE;SALÓN COMUNAL ALDEA SAN VICENTE;CENTRO DE LA COMUNIDAD
22233;Zacapa;Cabañas;380;CEM - EL ROSARIO;SALÓN COMUNAL ALDEA EL ROSARIO;CENTRO DE LA COMUNIDAD
22234;Zacapa;Cabañas;237;CEM - EL ROSARIO;SALÓN COMUNAL ALDEA EL ROSARIO;CENTRO DE LA COMUNIDAD
22235;Zacapa;Cabañas;237;CEM - EL ROSARIO;SALÓN COMUNAL ALDEA EL ROSARIO;CENTRO DE LA COMUNIDAD
22236;Zacapa;Cabañas;380;CEM - PLAN DE LA CRUZ;CEM - PLAN DE LA CRUZ / INSTITUTO DE EDUCACIÓN BÁSICA POR;CENTRO DE LA COMUNIDAD COOPERATIVA CEM - SAN VICENTE
22237;Zacapa;Cabañas;380;CEM - PLAN DE LA CRUZ;CEM - PLAN DE LA CRUZ / INSTITUTO DE EDUCACIÓN BÁSICA POR;CENTRO DE LA COMUNIDAD COOPERATIVA CEM - SAN VICENTE
22238;Zacapa;Cabañas;209;CEM - PLAN DE LA CRUZ;CEM - PLAN DE LA CRUZ / ESCUELA DE PÁRVULOS ANEXA A LA;CENTRO DE LA COMUNIDAD ESCUELA OFICIAL RURAL MIXTA CEM - SAN VICENTE
22239;Zacapa;Cabañas;209;CEM - PLAN DE LA CRUZ;CEM - PLAN DE LA CRUZ / ESCUELA DE PÁRVULOS ANEXA A LA;CENTRO DE LA COMUNIDAD ESCUELA OFICIAL RURAL MIXTA CEM - SAN VICENTE
22240;Zacapa;Cabañas;572;CABECERA MUNICIPAL;ESCUELA OFICIAL URBANA DE PÁRVULOS;BARRIO EL CENTRO
22241;Zacapa;San Diego;400;CABECERA MUNICIPAL;INSTTUTO NACIONAL DE EDUCACIÓN BÁSICA MATUTINO;BARRIO EL CENTRO
22242;Zacapa;San Diego;400;CABECERA MUNICIPAL;INSTTUTO NACIONAL DE EDUCACIÓN BÁSICA MATUTINO;BARRIO EL CENTRO
22243;Zacapa;San Diego;400;CABECERA MUNICIPAL;INSTTUTO NACIONAL DE EDUCACIÓN BÁSICA MATUTINO;BARRIO EL CENTRO
22244;Zacapa;San Diego;400;CABECERA MUNICIPAL;INSTTUTO NACIONAL DE EDUCACIÓN BÁSICA MATUTINO;BARRIO EL CENTRO
22245;Zacapa;San Diego;400;CABECERA MUNICIPAL;INSTTUTO NACIONAL DE EDUCACIÓN BÁSICA MATUTINO;BARRIO EL CENTRO
22246;Zacapa;San Diego;400;CABECERA MUNICIPAL;INSTTUTO NACIONAL DE EDUCACIÓN BÁSICA MATUTINO;BARRIO EL CENTRO
22247;Zacapa;San Diego;400;CABECERA MUNICIPAL;ESCUELA OFICIAL URBANA MIXTA GENERAL JUSTO RUFINO;BARRIO EL CENTRO BARRIOS SAN DIEGO
22248;Zacapa;San Diego;400;CABECERA MUNICIPAL;ESCUELA OFICIAL URBANA MIXTA GENERAL JUSTO RUFINO;BARRIO EL CENTRO BARRIOS SAN DIEGO
22249;Zacapa;San Diego;400;CABECERA MUNICIPAL;ESCUELA OFICIAL URBANA MIXTA GENERAL JUSTO RUFINO;BARRIO EL CENTRO BARRIOS SAN DIEGO
22250;Zacapa;San Diego;400;CABECERA MUNICIPAL;ESCUELA OFICIAL URBANA MIXTA GENERAL JUSTO RUFINO;BARRIO EL CENTRO BARRIOS SAN DIEGO
22251;Zacapa;San Diego;348;CABECERA MUNICIPAL;ESCUELA OFICIAL URBANA MIXTA GENERAL JUSTO RUFINO;BARRIO EL CENTRO BARRIOS SAN DIEGO
22252;Zacapa;San Diego;347;CABECERA MUNICIPAL;ESCUELA OFICIAL URBANA MIXTA GENERAL JUSTO RUFINO;BARRIO EL CENTRO BARRIOS SAN DIEGO
22253;Zacapa;San Diego;380;CEM - SAN ANTONIO LAS LOMAS;ESCUELA OFICIAL RURAL MIXTA ALDEA SAN ANTONIO LAS LOMAS;CENTRO DE LA COMUNIDAD
22254;Zacapa;San Diego;366;CEM - SAN ANTONIO LAS LOMAS;ESCUELA OFICIAL RURAL MIXTA ALDEA SAN ANTONIO LAS LOMAS;CENTRO DE LA COMUNIDAD
22255;Zacapa;San Diego;365;CEM - SAN ANTONIO LAS LOMAS;ESCUELA OFICIAL RURAL MIXTA ALDEA SAN ANTONIO LAS LOMAS;CENTRO DE LA COMUNIDAD
22256;Zacapa;San Diego;291;CABECERA MUNICIPAL;ESCUELA OFICIAL URBANA MIXTA GENERAL JUSTO RUFINO;BARRIO EL CENTRO BARRIOS SAN DIEGO
22257;Zacapa;La Unión;400;CABECERA MUNICIPAL;POLIDEPORTIVO KEVIN CORDÓN;CABECERA MUNICIPAL
22258;Zacapa;La Unión;400;CABECERA MUNICIPAL;POLIDEPORTIVO KEVIN CORDÓN;CABECERA MUNICIPAL
22259;Zacapa;La Unión;400;CABECERA MUNICIPAL;POLIDEPORTIVO KEVIN CORDÓN;CABECERA MUNICIPAL
22260;Zacapa;La Unión;400;CABECERA MUNICIPAL;POLIDEPORTIVO KEVIN CORDÓN;CABECERA MUNICIPAL
22261;Zacapa;La Unión;400;CABECERA MUNICIPAL;POLIDEPORTIVO KEVIN CORDÓN;CABECERA MUNICIPAL
22262;Zacapa;La Unión;400;CABECERA MUNICIPAL;INSTITUTO NACIONAL DE EDUCACIÓN BÁSICA ARMANDO;CABECERA MUNICIPAL SUCHITÉ VÁSQUEZ
22263;Zacapa;La Unión;400;CABECERA MUNICIPAL;INSTITUTO NACIONAL DE EDUCACIÓN BÁSICA ARMANDO;CABECERA MUNICIPAL SUCHITÉ VÁSQUEZ
22264;Zacapa;La Unión;400;CABECERA MUNICIPAL;INSTITUTO NACIONAL DE EDUCACIÓN BÁSICA ARMANDO;CABECERA MUNICIPAL SUCHITÉ VÁSQUEZ
22265;Zacapa;La Unión;400;CABECERA MUNICIPAL;INSTITUTO NACIONAL DE EDUCACIÓN BÁSICA ARMANDO;CABECERA MUNICIPAL SUCHITÉ VÁSQUEZ
22266;Zacapa;La Unión;400;CABECERA MUNICIPAL;INSTITUTO NACIONAL DE EDUCACIÓN BÁSICA ARMANDO;CABECERA MUNICIPAL SUCHITÉ VÁSQUEZ
22267;Zacapa;La Unión;400;CABECERA MUNICIPAL;INSTITUTO NACIONAL DE EDUCACIÓN BÁSICA ARMANDO;CABECERA MUNICIPAL SUCHITÉ VÁSQUEZ
22268;Zacapa;La Unión;298;CABECERA MUNICIPAL;CONCHA ACÚSTICA;CABECERA MUNICIPAL
22269;Zacapa;La Unión;298;CABECERA MUNICIPAL;CONCHA ACÚSTICA;CABECERA MUNICIPAL
22270;Zacapa;La Unión;400;CABECERA MUNICIPAL;ESCUELA OFICIAL URBANA MIXTA JOSÉ MARTÍ;CABECERA MUNICIPAL
22271;Zacapa;La Unión;400;CABECERA MUNICIPAL;ESCUELA OFICIAL URBANA MIXTA JOSÉ MARTÍ;CABECERA MUNICIPAL
22272;Zacapa;La Unión;400;CABECERA MUNICIPAL;ESCUELA OFICIAL URBANA MIXTA JOSÉ MARTÍ;CABECERA MUNICIPAL
22273;Zacapa;La Unión;400;CABECERA MUNICIPAL;ESCUELA OFICIAL URBANA MIXTA JOSÉ MARTÍ;CABECERA MUNICIPAL
22274;Zacapa;La Unión;400;CABECERA MUNICIPAL;ESCUELA OFICIAL URBANA MIXTA JOSÉ MARTÍ;CABECERA MUNICIPAL
22275;Zacapa;La Unión;400;CABECERA MUNICIPAL;ESCUELA OFICIAL URBANA MIXTA JOSÉ MARTÍ;CABECERA MUNICIPAL
22276;Zacapa;La Unión;400;CABECERA MUNICIPAL;ESCUELA OFICIAL URBANA MIXTA JOSÉ MARTÍ;CABECERA MUNICIPAL
22277;Zacapa;La Unión;400;CABECERA MUNICIPAL;SALÓN MUNICIPAL LA UNIÓN;CABECERA MUNICIPAL
22278;Zacapa;La Unión;400;CABECERA MUNICIPAL;SALÓN MUNICIPAL LA UNIÓN;CABECERA MUNICIPAL
22279;Zacapa;La Unión;400;CABECERA MUNICIPAL;SALÓN MUNICIPAL LA UNIÓN;CABECERA MUNICIPAL
22280;Zacapa;La Unión;400;CABECERA MUNICIPAL;SALÓN MUNICIPAL LA UNIÓN;CABECERA MUNICIPAL
22281;Zacapa;La Unión;362;CABECERA MUNICIPAL;SALÓN MUNICIPAL LA UNIÓN;CABECERA MUNICIPAL
22282;Zacapa;La Unión;361;CABECERA MUNICIPAL;ESCUELA DE PÁRVULOS;CABECERA MUNICIPAL
22283;Zacapa;La Unión;380;CEM - TASHARTE;ESCUELA OFICIAL RURAL MIXTA ALDEA TASHARTE;CENTRO DE LA COMUNIDAD
22284;Zacapa;La Unión;380;CEM - TASHARTE;ESCUELA OFICIAL RURAL MIXTA ALDEA TASHARTE;CENTRO DE LA COMUNIDAD
22285;Zacapa;La Unión;380;CEM - TASHARTE;ESCUELA OFICIAL RURAL MIXTA ALDEA TASHARTE;CENTRO DE LA COMUNIDAD
22286;Zacapa;La Unión;380;CEM - TASHARTE;ESCUELA OFICIAL RURAL MIXTA ALDEA TASHARTE;CENTRO DE LA COMUNIDAD
22287;Zacapa;La Unión;380;CEM - TASHARTE;ESCUELA OFICIAL RURAL MIXTA ALDEA TASHARTE;CENTRO DE LA COMUNIDAD
22288;Zacapa;La Unión;380;CEM - TASHARTE;ESCUELA OFICIAL RURAL MIXTA ALDEA TASHARTE;CENTRO DE LA COMUNIDAD
22289;Zacapa;La Unión;380;CEM - TASHARTE;ESCUELA OFICIAL RURAL MIXTA ALDEA TASHARTE;CENTRO DE LA COMUNIDAD
22290;Zacapa;La Unión;380;CEM - TASHARTE;ESCUELA OFICIAL RURAL MIXTA ALDEA TASHARTE;CENTRO DE LA COMUNIDAD
22291;Zacapa;La Unión;268;CEM - TASHARTE;ESCUELA OFICIAL RURAL MIXTA ALDEA TASHARTE;CENTRO DE LA COMUNIDAD
22292;Zacapa;La Unión;267;CEM - TASHARTE;ESCUELA OFICIAL RURAL MIXTA ALDEA TASHARTE;CENTRO DE LA COMUNIDAD
22293;Zacapa;La Unión;380;CEM - TAGUAYNI;ESCUELA OFICIAL RURAL MIXTA LA COLONIA TAGUAYNI;CENTRO DE LA COMUNIDAD
22294;Zacapa;La Unión;380;CEM - TAGUAYNI;ESCUELA OFICIAL RURAL MIXTA LA COLONIA TAGUAYNI;CENTRO DE LA COMUNIDAD
22295;Zacapa;La Unión;380;CEM - TAGUAYNI;ESCUELA OFICIAL RURAL MIXTA LA COLONIA TAGUAYNI;CENTRO DE LA COMUNIDAD
22296;Zacapa;La Unión;380;CEM - TAGUAYNI;ESCUELA OFICIAL RURAL MIXTA LA COLONIA TAGUAYNI;CENTRO DE LA COMUNIDAD
22297;Zacapa;La Unión;380;CEM - TAGUAYNI;ESCUELA OFICIAL RURAL MIXTA LA COLONIA TAGUAYNI;CENTRO DE LA COMUNIDAD
22298;Zacapa;La Unión;336;CEM - TAGUAYNI;ESCUELA OFICIAL RURAL MIXTA LA COLONIA TAGUAYNI;CENTRO DE LA COMUNIDAD
22299;Zacapa;La Unión;336;CEM - TAGUAYNI;ESCUELA OFICIAL RURAL MIXTA LA COLONIA TAGUAYNI;CENTRO DE LA COMUNIDAD
22300;Zacapa;La Unión;380;CEM - LAMPOCOY;ESCUELA OFICIAL RURAL MIXTA;ALDEA LAMPOCOY CENTRO DEL LA COMUNIDAD
22301;Zacapa;La Unión;380;CEM - LAMPOCOY;ESCUELA OFICIAL RURAL MIXTA;ALDEA LAMPOCOY CENTRO DEL LA COMUNIDAD
22302;Zacapa;La Unión;380;CEM - LAMPOCOY;ESCUELA OFICIAL RURAL MIXTA;ALDEA LAMPOCOY CENTRO DEL LA COMUNIDAD
22303;Zacapa;La Unión;328;CEM - LAMPOCOY;ESCUELA OFICIAL RURAL MIXTA;ALDEA LAMPOCOY CENTRO DEL LA COMUNIDAD
22304;Zacapa;La Unión;327;CEM - LAMPOCOY;ESCUELA OFICIAL RURAL MIXTA;ALDEA LAMPOCOY CENTRO DEL LA COMUNIDAD
22305;Zacapa;La Unión;531;CABECERA MUNICIPAL;ESCUELA OFICIAL URBANA MIXTA JOSÉ MARTÍ;CABECERA MUNICIPAL
22306;Zacapa;Huité;400;CABECERA MUNICIPAL;CANCHA MUNICIPAL BASQUET BALL;CABECERA MUNICIPAL
22307;Zacapa;Huité;400;CABECERA MUNICIPAL;CANCHA MUNICIPAL BASQUET BALL;CABECERA MUNICIPAL
22308;Zacapa;Huité;400;CABECERA MUNICIPAL;CANCHA MUNICIPAL BASQUET BALL;CABECERA MUNICIPAL
22309;Zacapa;Huité;400;CABECERA MUNICIPAL;CANCHA MUNICIPAL BASQUET BALL;CABECERA MUNICIPAL
22310;Zacapa;Huité;400;CABECERA MUNICIPAL;ESCUELA OFICIAL URBANA MIXTA;CABECERA MUNICIPAL
22311;Zacapa;Huité;400;CABECERA MUNICIPAL;ESCUELA OFICIAL URBANA MIXTA;CABECERA MUNICIPAL
22312;Zacapa;Huité;307;CABECERA MUNICIPAL;ESCUELA OFICIAL URBANA MIXTA;CABECERA MUNICIPAL
22313;Zacapa;Huité;307;CABECERA MUNICIPAL;ESCUELA OFICIAL URBANA MIXTA;CABECERA MUNICIPAL
22314;Zacapa;Huité;380;CEM - SAN MIGUEL;NÚCLEO FAMILIAR EDUCATIVO PARA EL DESARROLLO NUFED 197;CENTRO DE LA COMUNIDAD ALDEA SAN MIGUEL
22315;Zacapa;Huité;218;CEM - SAN MIGUEL;NÚCLEO FAMILIAR EDUCATIVO PARA EL DESARROLLO NUFED 197;CENTRO DE LA COMUNIDAD ALDEA SAN MIGUEL
22316;Zacapa;Huité;217;CEM - SAN MIGUEL;NÚCLEO FAMILIAR EDUCATIVO PARA EL DESARROLLO NUFED 197;CENTRO DE LA COMUNIDAD ALDEA SAN MIGUEL
22317;Zacapa;Huité;211;CEM - LA OSCURANA;ESCUELA OFICIAL RURAL MIXTA ALDEA LA OSCURANA;CENTRO DE LA COMUNIDAD
22318;Zacapa;Huité;210;CEM - LA OSCURANA;ESCUELA OFICIAL RURAL MIXTA ALDEA LA OSCURANA;CENTRO DE LA COMUNIDAD
22319;Zacapa;Huité;380;CEM - LA REFORMA;ESCUELA OFICIAL RURAL MIXTA ALDEA LA REFORMA;CENTRO DE LA COMUNIDAD
22320;Zacapa;Huité;380;CEM - LA REFORMA;ESCUELA OFICIAL RURAL MIXTA ALDEA LA REFORMA;CENTRO DE LA COMUNIDAD
22321;Zacapa;Huité;349;CEM - LA REFORMA;ESCUELA OFICIAL RURAL MIXTA ALDEA LA REFORMA;CENTRO DE LA COMUNIDAD
22322;Zacapa;Huité;349;CEM - LA REFORMA;ESCUELA OFICIAL RURAL MIXTA ALDEA LA REFORMA;CENTRO DE LA COMUNIDAD
22323;Zacapa;Huité;345;CEM - EL JUTE;NÚCLEO FAMILIAR EDUCATIVO PARA EL DESARROLLO NUFED 198;CENTRO DE LA COMUNIDAD ALDEA EL JUTE
22324;Zacapa;Huité;345;CEM - EL JUTE;NÚCLEO FAMILIAR EDUCATIVO PARA EL DESARROLLO NUFED 198;CENTRO DE LA COMUNIDAD ALDEA EL JUTE
22325;Zacapa;Huité;380;CEM - SANTA CRUZ;ESCUELA OFICIAL RURAL MIXTA;ALDEA SANTA CRUZ CENTRO DEL LA COMUNIDAD
22326;Zacapa;Huité;238;CEM - SANTA CRUZ;ESCUELA OFICIAL RURAL MIXTA;ALDEA SANTA CRUZ CENTRO DEL LA COMUNIDAD
22327;Zacapa;Huité;238;CEM - SANTA CRUZ;ESCUELA OFICIAL RURAL MIXTA;ALDEA SANTA CRUZ CENTRO DEL LA COMUNIDAD
22328;Zacapa;Huité;386;CABECERA MUNICIPAL;ESCUELA OFICIAL URBANA MIXTA;CABECERA MUNICIPAL
22329;Zacapa;San Jorge;400;CABECERA MUNICIPAL;ESCUELA OFICIAL DE PÁRVULOS SAN JORGE;CABECERA MUNICIPAL
22330;Zacapa;San Jorge;400;CABECERA MUNICIPAL;ESCUELA OFICIAL DE PÁRVULOS SAN JORGE;CABECERA MUNICIPAL
22331;Zacapa;San Jorge;400;CABECERA MUNICIPAL;ESCUELA OFICIAL DE PÁRVULOS SAN JORGE;CABECERA MUNICIPAL
22332;Zacapa;San Jorge;400;CABECERA MUNICIPAL;ESCUELA OFICIAL DE PÁRVULOS SAN JORGE;CABECERA MUNICIPAL
22333;Zacapa;San Jorge;400;CABECERA MUNICIPAL;ESCUELA OFICIAL DE PÁRVULOS SAN JORGE;CABECERA MUNICIPAL
22334;Zacapa;San Jorge;400;CABECERA MUNICIPAL;2 SALÓN SOCIAL #;CABECERA MUNICIPAL
22335;Zacapa;San Jorge;400;CABECERA MUNICIPAL;2 SALÓN SOCIAL #;CABECERA MUNICIPAL
22336;Zacapa;San Jorge;400;CABECERA MUNICIPAL;2 SALÓN SOCIAL #;CABECERA MUNICIPAL
22337;Zacapa;San Jorge;400;CABECERA MUNICIPAL;2 SALÓN SOCIAL #;CABECERA MUNICIPAL
22338;Zacapa;San Jorge;400;CABECERA MUNICIPAL;2 SALÓN SOCIAL #;CABECERA MUNICIPAL
22339;Zacapa;San Jorge;302;CABECERA MUNICIPAL;2 SALÓN SOCIAL #;CABECERA MUNICIPAL
22340;Zacapa;San Jorge;301;CABECERA MUNICIPAL;2 SALÓN SOCIAL #;CABECERA MUNICIPAL
22341;Zacapa;San Jorge;400;CABECERA MUNICIPAL;ESCUELA OFICIAL URBANA MIXTA SAN JORGE;CABECERA MUNICIPAL
22342;Zacapa;San Jorge;400;CABECERA MUNICIPAL;ESCUELA OFICIAL URBANA MIXTA SAN JORGE;CABECERA MUNICIPAL
22343;Zacapa;San Jorge;400;CABECERA MUNICIPAL;ESCUELA OFICIAL URBANA MIXTA SAN JORGE;CABECERA MUNICIPAL
22344;Zacapa;San Jorge;400;CABECERA MUNICIPAL;ESCUELA OFICIAL URBANA MIXTA SAN JORGE;CABECERA MUNICIPAL
22345;Zacapa;San Jorge;400;CABECERA MUNICIPAL;ESCUELA OFICIAL URBANA MIXTA SAN JORGE;CABECERA MUNICIPAL
22346;Zacapa;San Jorge;400;CABECERA MUNICIPAL;ESCUELA OFICIAL URBANA MIXTA SAN JORGE;CABECERA MUNICIPAL
22347;Zacapa;San Jorge;400;CABECERA MUNICIPAL;ESCUELA OFICIAL URBANA MIXTA SAN JORGE;CABECERA MUNICIPAL
22348;Zacapa;San Jorge;400;CABECERA MUNICIPAL;INSTITUTO MIXTO DE EDUCACIÓN DIVERSIFICADA SAN JORGE;CABECERA MUNICIPAL
22349;Zacapa;San Jorge;400;CABECERA MUNICIPAL;INSTITUTO MIXTO DE EDUCACIÓN DIVERSIFICADA SAN JORGE;CABECERA MUNICIPAL
22350;Zacapa;San Jorge;400;CABECERA MUNICIPAL;INSTITUTO MIXTO DE EDUCACIÓN DIVERSIFICADA SAN JORGE;CABECERA MUNICIPAL
22351;Zacapa;San Jorge;400;CABECERA MUNICIPAL;INSTITUTO MIXTO DE EDUCACIÓN DIVERSIFICADA SAN JORGE;CABECERA MUNICIPAL
22352;Zacapa;San Jorge;209;CABECERA MUNICIPAL;INSTITUTO MIXTO DE EDUCACIÓN DIVERSIFICADA SAN JORGE;CABECERA MUNICIPAL
22353;Zacapa;San Jorge;209;CABECERA MUNICIPAL;INSTITUTO MIXTO DE EDUCACIÓN DIVERSIFICADA SAN JORGE;CABECERA MUNICIPAL
22354;Chiquimula;Chiquimula;400;CABECERA MUNICIPAL;INSTITUTO NORMAL PARA VARONES DE ORIENTE INVO;4 CALLE Y 6 AVENIDA ESQUINA
22355;Chiquimula;Chiquimula;400;CABECERA MUNICIPAL;INSTITUTO NORMAL PARA VARONES DE ORIENTE INVO;4 CALLE Y 6 AVENIDA ESQUINA
22356;Chiquimula;Chiquimula;400;CABECERA MUNICIPAL;INSTITUTO NORMAL PARA VARONES DE ORIENTE INVO;4 CALLE Y 6 AVENIDA ESQUINA
22357;Chiquimula;Chiquimula;400;CABECERA MUNICIPAL;INSTITUTO NORMAL PARA VARONES DE ORIENTE INVO;4 CALLE Y 6 AVENIDA ESQUINA
22358;Chiquimula;Chiquimula;400;CABECERA MUNICIPAL;INSTITUTO NORMAL PARA VARONES DE ORIENTE INVO;4 CALLE Y 6 AVENIDA ESQUINA
22359;Chiquimula;Chiquimula;400;CABECERA MUNICIPAL;INSTITUTO NORMAL PARA VARONES DE ORIENTE INVO;4 CALLE Y 6 AVENIDA ESQUINA
22360;Chiquimula;Chiquimula;400;CABECERA MUNICIPAL;INSTITUTO NORMAL PARA SEÑORITAS DE ORIENTE INSO;4 CALLE
22361;Chiquimula;Chiquimula;400;CABECERA MUNICIPAL;INSTITUTO NORMAL PARA SEÑORITAS DE ORIENTE INSO;4 CALLE
22362;Chiquimula;Chiquimula;400;CABECERA MUNICIPAL;INSTITUTO NORMAL PARA SEÑORITAS DE ORIENTE INSO;4 CALLE
22363;Chiquimula;Chiquimula;400;CABECERA MUNICIPAL;INSTITUTO NORMAL PARA SEÑORITAS DE ORIENTE INSO;4 CALLE
22364;Chiquimula;Chiquimula;400;CABECERA MUNICIPAL;INSTITUTO NORMAL PARA SEÑORITAS DE ORIENTE INSO;4 CALLE
22365;Chiquimula;Chiquimula;400;CABECERA MUNICIPAL;INSTITUTO NORMAL PARA SEÑORITAS DE ORIENTE INSO;4 CALLE
